event_id,timestamp,camera_id,camera_location,department,lat,lon,plate_number,detection_confidence_pct,watchlist_status,watchlist_reason
9462,2026-09-15T02:38:14.062208,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9461,2026-09-15T02:38:14.024290,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9460,2026-09-15T02:38:13.982476,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9459,2026-09-15T02:38:13.728471,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9458,2026-09-15T02:38:13.611408,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9457,2026-09-15T02:38:13.558318,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9456,2026-09-15T02:38:13.555568,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9455,2026-09-15T02:38:13.477184,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9454,2026-09-15T02:38:13.346540,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9453,2026-09-15T02:38:13.303129,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9452,2026-09-15T02:38:13.213758,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9451,2026-09-15T02:38:13.178685,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9450,2026-09-15T02:38:12.961948,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9449,2026-09-15T02:38:12.833498,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9448,2026-09-15T02:38:12.714859,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9447,2026-09-15T02:38:12.623017,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9446,2026-09-15T02:38:12.544727,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9445,2026-09-15T02:38:12.540866,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9444,2026-09-15T02:38:12.282196,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9443,2026-09-15T02:38:12.199924,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9442,2026-09-15T02:38:12.157667,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9441,2026-09-15T02:38:12.114547,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9440,2026-09-15T02:38:12.076415,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9439,2026-09-15T02:38:11.953092,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9438,2026-09-15T02:38:11.942706,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9437,2026-09-15T02:38:11.909407,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9436,2026-09-15T02:38:11.826781,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9435,2026-09-15T02:38:11.741752,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9434,2026-09-15T02:38:11.658333,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9433,2026-09-15T02:38:11.438222,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9432,2026-09-15T02:38:11.433560,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9431,2026-09-15T02:38:11.307414,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9430,2026-09-15T02:38:11.305875,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9429,2026-09-15T02:38:11.264712,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9428,2026-09-15T02:38:11.181706,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9427,2026-09-15T02:38:11.091301,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9426,2026-09-15T02:38:11.013388,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9425,2026-09-15T02:38:11.010242,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9424,2026-09-15T02:38:10.930040,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9423,2026-09-15T02:38:10.888210,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9422,2026-09-15T02:38:10.848267,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9421,2026-09-15T02:38:10.845077,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9420,2026-09-15T02:38:10.716819,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9419,2026-09-15T02:38:10.668385,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9418,2026-09-15T02:38:10.548103,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9417,2026-09-15T02:38:10.457437,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9416,2026-09-15T02:38:10.414334,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9415,2026-09-15T02:38:10.332005,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9414,2026-09-15T02:38:10.325158,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9413,2026-09-15T02:38:10.247871,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9412,2026-09-15T02:38:10.200818,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9411,2026-09-15T02:38:10.195053,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9410,2026-09-15T02:38:10.118073,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9409,2026-09-15T02:38:09.993170,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9408,2026-09-15T02:38:09.948454,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9407,2026-09-15T02:38:09.827591,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9406,2026-09-15T02:38:09.784658,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9405,2026-09-15T02:38:09.781389,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9404,2026-09-15T02:38:09.692515,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9403,2026-09-15T02:38:09.651841,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9402,2026-09-15T02:38:09.619052,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9401,2026-09-15T02:38:09.614562,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9400,2026-09-15T02:38:09.608081,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9399,2026-09-15T02:38:09.572030,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9398,2026-09-15T02:38:09.561235,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9397,2026-09-15T02:38:09.523306,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9396,2026-09-15T02:38:09.520858,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9395,2026-09-15T02:38:09.439689,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9394,2026-09-15T02:38:09.352626,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9393,2026-09-15T02:38:09.227514,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9392,2026-09-15T02:38:09.059063,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9391,2026-09-15T02:38:09.055658,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9390,2026-09-15T02:38:09.013573,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9389,2026-09-15T02:38:08.971562,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9388,2026-09-15T02:38:08.842908,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9387,2026-09-15T02:38:08.724213,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9386,2026-09-15T02:38:08.720992,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9385,2026-09-15T02:38:08.717087,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9384,2026-09-15T02:38:08.544625,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9383,2026-09-15T02:38:08.498554,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9382,2026-09-15T02:38:08.457154,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9381,2026-09-15T02:38:08.453845,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9380,2026-09-15T02:38:08.334888,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9379,2026-09-15T02:38:08.249315,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9378,2026-09-15T02:38:08.247201,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9377,2026-09-15T02:38:08.241991,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9376,2026-09-15T02:38:08.157699,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9375,2026-09-15T02:38:07.988859,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9374,2026-09-15T02:38:07.946335,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9373,2026-09-15T02:38:07.942763,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9372,2026-09-15T02:38:07.902309,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9371,2026-09-15T02:38:07.828371,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9370,2026-09-15T02:38:07.824101,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9369,2026-09-15T02:38:07.819395,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9368,2026-09-15T02:38:07.784835,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9367,2026-09-15T02:38:07.773268,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9366,2026-09-15T02:38:07.697243,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9365,2026-09-15T02:38:07.473402,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9364,2026-09-15T02:38:07.305614,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9363,2026-09-15T02:38:07.221170,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9362,2026-09-15T02:38:07.091428,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9361,2026-09-15T02:38:06.970422,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9360,2026-09-15T02:38:06.926228,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9359,2026-09-15T02:38:06.842538,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9358,2026-09-15T02:38:06.803871,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9357,2026-09-15T02:38:06.760407,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9356,2026-09-15T02:38:06.711276,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9355,2026-09-15T02:38:06.680859,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9354,2026-09-15T02:38:06.584445,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9353,2026-09-15T02:38:06.418938,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9352,2026-09-15T02:38:06.285917,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9351,2026-09-15T02:38:06.069134,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9350,2026-09-15T02:38:06.036186,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9349,2026-09-15T02:38:05.996480,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9348,2026-09-15T02:38:05.864715,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9347,2026-09-15T02:38:05.862378,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9346,2026-09-15T02:38:05.605765,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9345,2026-09-15T02:38:05.569754,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9344,2026-09-15T02:38:05.521250,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9343,2026-09-15T02:38:05.390909,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9342,2026-09-15T02:38:05.306857,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9341,2026-09-15T02:38:05.264903,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9340,2026-09-15T02:38:05.100767,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9339,2026-09-15T02:38:05.097784,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9338,2026-09-15T02:38:04.968715,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9337,2026-09-15T02:38:04.842119,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9336,2026-09-15T02:38:04.753559,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9335,2026-09-15T02:38:04.720159,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9334,2026-09-15T02:38:04.717189,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9333,2026-09-15T02:38:04.713903,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9332,2026-09-15T02:38:04.672773,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9331,2026-09-15T02:38:04.636275,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9330,2026-09-15T02:38:04.497741,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9329,2026-09-15T02:38:04.462553,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9328,2026-09-15T02:38:04.456997,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9327,2026-09-15T02:38:04.285149,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9326,2026-09-15T02:38:04.198139,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9325,2026-09-15T02:38:04.159133,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9324,2026-09-15T02:38:04.117097,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9323,2026-09-15T02:38:04.114148,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9322,2026-09-15T02:38:04.110672,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9321,2026-09-15T02:38:03.951952,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9320,2026-09-15T02:38:03.868068,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
9319,2026-09-15T02:38:03.856912,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
9318,2026-09-15T02:38:03.813782,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
9317,2026-09-15T02:38:03.695245,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9316,2026-09-15T02:38:03.657371,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
9315,2026-09-15T02:38:03.643254,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
